# cuda_transfer_trace_v1 coverage=ordinary_backend_set_get_only timing=host_API_wall_not_DMA
id,context,request_id,seq_id,phase,pos_min,pos_max,backend_api,direction,tensor,offset_bytes,size_bytes,device,host_kind,pointer_status,start_monotonic_ns,copy_api_wall_ns,sync_api_wall_ns,copy_status,sync_status
579,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-43#0",0,512000,0,pageable,0,862943818244734,19361,16381,0,0
580,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-44 (reshaped)",0,51200,0,pageable,0,862943818511007,7591,260,0,0
581,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-44",0,8232,0,pageable,0,862943818521048,4910,230,0,0
582,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-44#0",0,512000,0,pageable,0,862943819739918,19461,16371,0,0
583,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-45 (reshaped)",0,51200,0,pageable,0,862943820004241,8371,270,0,0
584,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-45",0,8232,0,pageable,0,862943820015152,5140,230,0,0
585,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-45#0",0,512000,0,pageable,0,862943821472584,19211,15581,0,0
586,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-46 (reshaped)",0,51200,0,pageable,0,862943821741798,7770,260,0,0
587,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-46",0,8232,0,pageable,0,862943821755068,5020,220,0,0
588,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-46#0",0,512000,0,pageable,0,862943823425421,19121,15951,0,0
589,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-47 (reshaped)",0,51200,0,pageable,0,862943823727466,7910,240,0,0
590,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-47",0,8232,0,pageable,0,862943823737986,8271,250,0,0
591,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-47#0",0,512000,0,pageable,0,862943825166257,19061,16441,0,0
592,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#inp_out_ids#0",0,20,0,pageable,0,862943825204559,2120,8721,0,0
593,target,25,0,decode,77,81,get_tensor_async,D2H,"result_output",0,4966400,0,pageable,0,862943825276553,671523,0,0,-1
594,target,25,0,decode,77,81,get_tensor_async,D2H,"result_mtp_embd",0,204800,0,pageable,0,862943825951296,19131,0,0,-1
595,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#inp_embd (reshaped)#0",0,51200,0,pageable,0,862943831052929,5411,10150,0,0
596,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#inp_s_seq_qnext#0",0,20,0,pageable,0,862943831086801,1090,3150,0,0
597,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ple_embd-1#0",0,51200,0,pageable,0,862943831557684,4011,13100,0,0
598,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#qsa_win_cells#0",0,48,0,pageable,0,862943831577265,1141,2930,0,0
599,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#qsa_win_pos#0",0,48,0,pageable,0,862943831582976,1100,2900,0,0
600,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#qsa_win_blocks#0",0,12,0,pageable,0,862943831588356,990,3090,0,0
601,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#inp_pos#0",0,80,0,pageable,0,862943831593696,1080,2910,0,0
602,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#KQ_mask#0",0,8192,0,pageable,0,862943831599117,1590,3140,0,0
603,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-12 (reshaped)",0,51200,0,pageable,0,862943836584234,15661,310,0,0
604,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-12",0,8232,0,pageable,0,862943836603955,5040,240,0,0
605,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-12#0",0,512000,0,pageable,0,862943842951190,26101,12141,0,0
606,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-13 (reshaped)",0,51200,0,pageable,0,862943843239684,9701,410,0,0
607,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-13",0,8232,0,pageable,0,862943843253475,5590,330,0,0
608,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-13#0",0,512000,0,pageable,0,862943859665039,33742,15780,0,0
609,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-14 (reshaped)",0,51200,0,pageable,0,862943859975434,11621,490,0,0
610,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-14",0,8232,0,pageable,0,862943859991895,5760,330,0,0
611,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-14#0",0,512000,0,pageable,0,862943883997506,34202,15671,0,0
612,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-15 (reshaped)",0,51200,0,pageable,0,862943884363494,10761,390,0,0
613,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-15",0,8232,0,pageable,0,862943884378945,11631,310,0,0
614,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-15#0",0,512000,0,pageable,0,862943889674608,27291,15891,0,0
615,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-16 (reshaped)",0,51200,0,pageable,0,862943889967102,10031,350,0,0
616,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-16",0,8232,0,pageable,0,862943889980863,5520,320,0,0
617,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-16#0",0,512000,0,pageable,0,862943897219142,31142,15841,0,0
618,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-17 (reshaped)",0,51200,0,pageable,0,862943897516337,10930,381,0,0
619,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-17",0,8232,0,pageable,0,862943897531148,5450,240,0,0
620,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-17#0",0,512000,0,pageable,0,862943900818651,29931,12711,0,0
621,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-18 (reshaped)",0,51200,0,pageable,0,862943901119926,11040,480,0,0
622,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-18",0,8232,0,pageable,0,862943901140347,5720,330,0,0
623,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-18#0",0,512000,0,pageable,0,862943910826537,34962,12181,0,0
624,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-19 (reshaped)",0,51200,0,pageable,0,862943911189415,11021,400,0,0
625,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-19",0,8232,0,pageable,0,862943911205246,5730,220,0,0
626,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-19#0",0,512000,0,pageable,0,862943919606173,25931,15681,0,0
627,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-20 (reshaped)",0,51200,0,pageable,0,862943919889847,9550,291,0,0
628,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-20",0,8232,0,pageable,0,862943919902508,5100,230,0,0
629,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-20#0",0,512000,0,pageable,0,862943932896732,25631,18641,0,0
630,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-21 (reshaped)",0,51200,0,pageable,0,862943933185887,9470,300,0,0
631,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-21",0,8232,0,pageable,0,862943933198507,5150,250,0,0
632,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-21#0",0,512000,0,pageable,0,862943935436408,22871,12501,0,0
633,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-22 (reshaped)",0,51200,0,pageable,0,862943935703571,8481,270,0,0
634,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-22",0,8232,0,pageable,0,862943935714702,4950,230,0,0
635,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-22#0",0,512000,0,pageable,0,862943948695926,26071,17511,0,0
636,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-23 (reshaped)",0,51200,0,pageable,0,862943949017882,9941,380,0,0
637,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-23",0,8232,0,pageable,0,862943949032113,5460,310,0,0
638,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-23#0",0,512000,0,pageable,0,862943956322504,27242,12760,0,0
639,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-24 (reshaped)",0,51200,0,pageable,0,862943956597758,8301,310,0,0
640,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-24",0,8232,0,pageable,0,862943956608699,4900,240,0,0
641,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-24#0",0,512000,0,pageable,0,862943960366135,21631,16081,0,0
642,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-25 (reshaped)",0,51200,0,pageable,0,862943960635908,8521,250,0,0
643,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-25",0,8232,0,pageable,0,862943960647109,5110,230,0,0
644,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-25#0",0,512000,0,pageable,0,862943966672558,24421,12931,0,0
645,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-26 (reshaped)",0,51200,0,pageable,0,862943966944482,9390,320,0,0
646,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-26",0,8232,0,pageable,0,862943966956932,5140,230,0,0
647,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-26#0",0,512000,0,pageable,0,862943976209311,26921,12281,0,0
648,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-27 (reshaped)",0,51200,0,pageable,0,862943976521387,18020,381,0,0
649,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-27",0,8232,0,pageable,0,862943976542798,5360,230,0,0
650,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-27#0",0,512000,0,pageable,0,862943991010785,26242,13490,0,0
651,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-28 (reshaped)",0,51200,0,pageable,0,862943991287489,9531,360,0,0
652,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-28",0,8232,0,pageable,0,862943991300310,4990,240,0,0
653,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-28#0",0,512000,0,pageable,0,862943992439026,20521,16111,0,0
654,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-29 (reshaped)",0,51200,0,pageable,0,862943992704859,8151,270,0,0
655,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-29",0,8232,0,pageable,0,862943992717060,5130,220,0,0
656,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-29#0",0,512000,0,pageable,0,862943993834385,20752,16520,0,0
657,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-30 (reshaped)",0,51200,0,pageable,0,862943994101699,7920,250,0,0
658,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-30",0,8232,0,pageable,0,862943994112169,4861,230,0,0
659,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-30#0",0,512000,0,pageable,0,862943995127970,20141,16051,0,0
660,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-31 (reshaped)",0,51200,0,pageable,0,862943995429705,7860,250,0,0
661,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-31",0,8232,0,pageable,0,862943995440365,5491,230,0,0
662,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-31#0",0,512000,0,pageable,0,862943996335550,20011,16580,0,0
663,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-32 (reshaped)",0,51200,0,pageable,0,862943996599533,7970,260,0,0
664,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-32",0,8232,0,pageable,0,862943996609873,4920,240,0,0
665,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-32#0",0,512000,0,pageable,0,862943997546950,20231,16331,0,0
666,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-33 (reshaped)",0,51200,0,pageable,0,862943997814473,8030,270,0,0
667,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-33",0,8232,0,pageable,0,862943997825244,5090,230,0,0
668,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-33#0",0,512000,0,pageable,0,862943998732919,19731,16230,0,0
669,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-34 (reshaped)",0,51200,0,pageable,0,862943998996802,8150,260,0,0
670,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-34",0,8232,0,pageable,0,862943999007512,5491,230,0,0
671,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-34#0",0,512000,0,pageable,0,862944001212372,20521,16480,0,0
672,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-35 (reshaped)",0,51200,0,pageable,0,862944001517387,7870,250,0,0
673,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-35",0,8232,0,pageable,0,862944001527977,5050,230,0,0
674,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-35#0",0,512000,0,pageable,0,862944002603071,19731,16330,0,0
675,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-36 (reshaped)",0,51200,0,pageable,0,862944002869974,7790,250,0,0
676,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-36",0,8232,0,pageable,0,862944002880184,4911,230,0,0
677,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-36#0",0,512000,0,pageable,0,862944004006950,19811,19361,0,0
678,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-37 (reshaped)",0,51200,0,pageable,0,862944004273653,7961,260,0,0
679,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-37",0,8232,0,pageable,0,862944004283954,5270,240,0,0
680,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-37#0",0,512000,0,pageable,0,862944005279593,19481,16211,0,0
681,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-38 (reshaped)",0,51200,0,pageable,0,862944005541896,7901,260,0,0
682,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-38",0,8232,0,pageable,0,862944005552187,4930,230,0,0
683,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-38#0",0,512000,0,pageable,0,862944006634791,19551,16640,0,0
684,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-39 (reshaped)",0,51200,0,pageable,0,862944006936145,7641,260,0,0
685,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-39",0,8232,0,pageable,0,862944006946386,5280,230,0,0
686,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-39#0",0,512000,0,pageable,0,862944011003007,22951,19941,0,0
687,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-40 (reshaped)",0,51200,0,pageable,0,862944011274031,8250,260,0,0
688,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-40",0,8232,0,pageable,0,862944011284861,4900,230,0,0
689,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-40#0",0,512000,0,pageable,0,862944014035908,39542,14521,0,0
690,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-41 (reshaped)",0,51200,0,pageable,0,862944014382165,12381,470,0,0
691,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-41",0,8232,0,pageable,0,862944014404096,6030,310,0,0
692,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-41#0",0,512000,0,pageable,0,862944015814366,27291,15371,0,0
693,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-42 (reshaped)",0,51200,0,pageable,0,862944016108491,10320,380,0,0
694,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-42",0,8232,0,pageable,0,862944016122891,5311,310,0,0
695,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-42#0",0,512000,0,pageable,0,862944017463528,25741,15301,0,0
696,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-43 (reshaped)",0,51200,0,pageable,0,862944017810025,9900,360,0,0
697,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-43",0,8232,0,pageable,0,862944017824136,5440,310,0,0
698,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-43#0",0,512000,0,pageable,0,862944019072618,23901,15611,0,0
699,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-44 (reshaped)",0,51200,0,pageable,0,862944019355982,9330,340,0,0
700,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-44",0,8232,0,pageable,0,862944019369042,5331,320,0,0
701,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-44#0",0,512000,0,pageable,0,862944020802234,23741,15521,0,0
702,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-45 (reshaped)",0,51200,0,pageable,0,862944021081417,9291,350,0,0
703,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-45",0,8232,0,pageable,0,862944021094338,5460,310,0,0
704,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-45#0",0,512000,0,pageable,0,862944022534509,23142,15940,0,0
705,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-46 (reshaped)",0,51200,0,pageable,0,862944022813743,9431,370,0,0
706,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-46",0,8232,0,pageable,0,862944022826904,5240,310,0,0
707,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-46#0",0,512000,0,pageable,0,862944024754890,23391,15611,0,0
708,target,25,0,decode,82,86,get_tensor,D2H,"hc_mixed-47 (reshaped)",0,51200,0,pageable,0,862944025077526,9510,330,0,0
709,target,25,0,decode,82,86,get_tensor,D2H,"ffn_moe_topk-47",0,8232,0,pageable,0,862944025090846,5771,310,0,0
710,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#ffn_moe_down-47#0",0,512000,0,pageable,0,862944026445593,22652,15850,0,0
711,target,25,0,decode,82,86,set_tensor,H2D,"CUDA0#inp_out_ids#0",0,20,0,pageable,0,862944026488866,2800,8760,0,0
712,target,25,0,decode,82,86,get_tensor_async,D2H,"result_output",0,4966400,0,pageable,0,862944026582300,650693,0,0,-1
713,target,25,0,decode,82,86,get_tensor_async,D2H,"result_mtp_embd",0,204800,0,pageable,0,862944027237513,19811,0,0,-1
714,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#inp_embd (reshaped)#0",0,40960,0,pageable,0,862944033506774,4890,10291,0,0
715,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#inp_s_seq_qnext#0",0,16,0,pageable,0,862944033530475,1110,3120,0,0
716,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ple_embd-1#0",0,40960,0,pageable,0,862944036040569,5841,4710,0,0
717,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#qsa_win_cells#0",0,32,0,pageable,0,862944036055930,1300,2980,0,0
718,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#qsa_win_pos#0",0,32,0,pageable,0,862944036061790,1020,2951,0,0
719,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#qsa_win_blocks#0",0,8,0,pageable,0,862944036067151,1030,3080,0,0
720,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#inp_pos#0",0,64,0,pageable,0,862944036073521,1130,2910,0,0
721,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#KQ_mask#0",0,8192,0,pageable,0,862944036078831,1590,4061,0,0
722,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-12 (reshaped)",0,40960,0,pageable,0,862944040643588,14831,310,0,0
723,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-12",0,6184,0,pageable,0,862944040661419,4860,230,0,0
724,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-12#0",0,409600,0,pageable,0,862944042292590,19811,10440,0,0
725,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-13 (reshaped)",0,40960,0,pageable,0,862944042541522,7380,340,0,0
726,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-13",0,6184,0,pageable,0,862944042556213,4380,310,0,0
727,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-13#0",0,409600,0,pageable,0,862944044336631,26141,19681,0,0
728,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-14 (reshaped)",0,40960,0,pageable,0,862944044618005,8370,370,0,0
729,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-14",0,6184,0,pageable,0,862944044629746,5030,310,0,0
730,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-14#0",0,409600,0,pageable,0,862944045969492,17861,14651,0,0
731,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-15 (reshaped)",0,40960,0,pageable,0,862944046281048,7810,340,0,0
732,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-15",0,6184,0,pageable,0,862944046293018,5240,310,0,0
733,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-15#0",0,409600,0,pageable,0,862944053896765,25422,14030,0,0
734,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-16 (reshaped)",0,40960,0,pageable,0,862944054155308,8981,390,0,0
735,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-16",0,6184,0,pageable,0,862944054168089,5270,250,0,0
736,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-16#0",0,409600,0,pageable,0,862944055177599,16451,14580,0,0
737,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-17 (reshaped)",0,40960,0,pageable,0,862944055418421,6890,230,0,0
738,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-17",0,6184,0,pageable,0,862944055427481,4991,230,0,0
739,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-17#0",0,409600,0,pageable,0,862944059540255,24072,10640,0,0
740,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-18 (reshaped)",0,40960,0,pageable,0,862944059809589,10950,580,0,0
741,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-18",0,6184,0,pageable,0,862944059825820,5740,380,0,0
742,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-18#0",0,409600,0,pageable,0,862944070717370,25551,12451,0,0
743,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-19 (reshaped)",0,40960,0,pageable,0,862944071050166,9751,480,0,0
744,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-19",0,6184,0,pageable,0,862944071064597,5550,381,0,0
745,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-19#0",0,409600,0,pageable,0,862944075786201,34572,9441,0,0
746,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-20 (reshaped)",0,40960,0,pageable,0,862944076082196,11001,380,0,0
747,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-20",0,6184,0,pageable,0,862944076097577,5350,250,0,0
748,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-20#0",0,409600,0,pageable,0,862944080430732,20891,14151,0,0
749,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-21 (reshaped)",0,40960,0,pageable,0,862944080690635,8210,270,0,0
750,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-21",0,6184,0,pageable,0,862944080701565,5161,220,0,0
751,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-21#0",0,409600,0,pageable,0,862944084808439,21601,10361,0,0
752,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-22 (reshaped)",0,40960,0,pageable,0,862944085058291,8781,270,0,0
753,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-22",0,6184,0,pageable,0,862944085069862,4990,230,0,0
754,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-22#0",0,409600,0,pageable,0,862944090932483,20321,14141,0,0
755,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-23 (reshaped)",0,40960,0,pageable,0,862944091237678,7820,280,0,0
756,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-23",0,6184,0,pageable,0,862944091248508,5061,230,0,0
757,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-23#0",0,409600,0,pageable,0,862944092184075,17691,14411,0,0
758,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-24 (reshaped)",0,40960,0,pageable,0,862944092429927,7091,260,0,0
759,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-24",0,6184,0,pageable,0,862944092439188,4820,250,0,0
760,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-24#0",0,409600,0,pageable,0,862944093536152,17161,14231,0,0
761,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-25 (reshaped)",0,40960,0,pageable,0,862944093783664,7581,250,0,0
762,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-25",0,6184,0,pageable,0,862944093793435,4980,230,0,0
763,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-25#0",0,409600,0,pageable,0,862944097123460,19291,10761,0,0
764,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-26 (reshaped)",0,40960,0,pageable,0,862944097371302,7831,280,0,0
765,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-26",0,6184,0,pageable,0,862944097381573,4890,230,0,0
766,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-26#0",0,409600,0,pageable,0,862944098757291,18781,10941,0,0
767,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-27 (reshaped)",0,40960,0,pageable,0,862944099043225,7901,260,0,0
768,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-27",0,6184,0,pageable,0,862944099053956,12950,230,0,0
769,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-27#0",0,409600,0,pageable,0,862944103189051,21461,10421,0,0
770,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-28 (reshaped)",0,40960,0,pageable,0,862944103437063,7911,340,0,0
771,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-28",0,6184,0,pageable,0,862944103447894,4790,240,0,0
772,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-28#0",0,409600,0,pageable,0,862944105973639,17621,14511,0,0
773,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-29 (reshaped)",0,40960,0,pageable,0,862944106224432,7920,270,0,0
774,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-29",0,6184,0,pageable,0,862944106234702,4960,260,0,0
775,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-29#0",0,409600,0,pageable,0,862944109105654,23012,14410,0,0
