seq,weight_entry,epoch,ids_rows,tensor,ggml_type,expert,stride,relative_offset,bytes,shadow_hit,shadow_bypass,context,request_id,seq_id,phase,pos_min,pos_max
11650,217,7,4,"blk.0.ffn_gate_exps.weight",21,384,704000,270336000,704000,0,1,target,26,0,decode,87,90
11651,217,7,4,"blk.0.ffn_gate_exps.weight",21,393,704000,276672000,704000,0,1,target,26,0,decode,87,90
11652,217,7,4,"blk.0.ffn_gate_exps.weight",21,411,704000,289344000,704000,0,1,target,26,0,decode,87,90
11653,217,7,4,"blk.0.ffn_gate_exps.weight",21,426,704000,299904000,704000,0,1,target,26,0,decode,87,90
11654,217,7,4,"blk.0.ffn_gate_exps.weight",21,430,704000,302720000,704000,0,1,target,26,0,decode,87,90
11655,217,7,4,"blk.0.ffn_gate_exps.weight",21,470,704000,330880000,704000,0,1,target,26,0,decode,87,90
11656,217,7,4,"blk.0.ffn_gate_exps.weight",21,485,704000,341440000,704000,0,1,target,26,0,decode,87,90
11657,217,7,4,"blk.0.ffn_gate_exps.weight",21,508,704000,357632000,704000,0,1,target,26,0,decode,87,90
11658,218,7,4,"blk.0.ffn_down_exps.weight",20,1,921600,921600,921600,0,1,target,26,0,decode,87,90
11659,218,7,4,"blk.0.ffn_down_exps.weight",20,24,921600,22118400,921600,0,1,target,26,0,decode,87,90
11660,218,7,4,"blk.0.ffn_down_exps.weight",20,31,921600,28569600,921600,0,1,target,26,0,decode,87,90
11661,218,7,4,"blk.0.ffn_down_exps.weight",20,35,921600,32256000,921600,0,1,target,26,0,decode,87,90
11662,218,7,4,"blk.0.ffn_down_exps.weight",20,36,921600,33177600,921600,0,1,target,26,0,decode,87,90
11663,218,7,4,"blk.0.ffn_down_exps.weight",20,44,921600,40550400,921600,0,1,target,26,0,decode,87,90
11664,218,7,4,"blk.0.ffn_down_exps.weight",20,69,921600,63590400,921600,0,1,target,26,0,decode,87,90
11665,218,7,4,"blk.0.ffn_down_exps.weight",20,132,921600,121651200,921600,0,1,target,26,0,decode,87,90
11666,218,7,4,"blk.0.ffn_down_exps.weight",20,149,921600,137318400,921600,0,1,target,26,0,decode,87,90
11667,218,7,4,"blk.0.ffn_down_exps.weight",20,157,921600,144691200,921600,0,1,target,26,0,decode,87,90
11668,218,7,4,"blk.0.ffn_down_exps.weight",20,168,921600,154828800,921600,0,1,target,26,0,decode,87,90
11669,218,7,4,"blk.0.ffn_down_exps.weight",20,186,921600,171417600,921600,0,1,target,26,0,decode,87,90
11670,218,7,4,"blk.0.ffn_down_exps.weight",20,198,921600,182476800,921600,0,1,target,26,0,decode,87,90
11671,218,7,4,"blk.0.ffn_down_exps.weight",20,199,921600,183398400,921600,0,1,target,26,0,decode,87,90
11672,218,7,4,"blk.0.ffn_down_exps.weight",20,218,921600,200908800,921600,0,1,target,26,0,decode,87,90
11673,218,7,4,"blk.0.ffn_down_exps.weight",20,246,921600,226713600,921600,0,1,target,26,0,decode,87,90
11674,218,7,4,"blk.0.ffn_down_exps.weight",20,251,921600,231321600,921600,0,1,target,26,0,decode,87,90
11675,218,7,4,"blk.0.ffn_down_exps.weight",20,259,921600,238694400,921600,0,1,target,26,0,decode,87,90
11676,218,7,4,"blk.0.ffn_down_exps.weight",20,265,921600,244224000,921600,0,1,target,26,0,decode,87,90
11677,218,7,4,"blk.0.ffn_down_exps.weight",20,272,921600,250675200,921600,0,1,target,26,0,decode,87,90
11678,218,7,4,"blk.0.ffn_down_exps.weight",20,277,921600,255283200,921600,0,1,target,26,0,decode,87,90
11679,218,7,4,"blk.0.ffn_down_exps.weight",20,282,921600,259891200,921600,0,1,target,26,0,decode,87,90
11680,218,7,4,"blk.0.ffn_down_exps.weight",20,291,921600,268185600,921600,0,1,target,26,0,decode,87,90
11681,218,7,4,"blk.0.ffn_down_exps.weight",20,301,921600,277401600,921600,0,1,target,26,0,decode,87,90
11682,218,7,4,"blk.0.ffn_down_exps.weight",20,302,921600,278323200,921600,0,1,target,26,0,decode,87,90
11683,218,7,4,"blk.0.ffn_down_exps.weight",20,312,921600,287539200,921600,0,1,target,26,0,decode,87,90
11684,218,7,4,"blk.0.ffn_down_exps.weight",20,316,921600,291225600,921600,0,1,target,26,0,decode,87,90
11685,218,7,4,"blk.0.ffn_down_exps.weight",20,319,921600,293990400,921600,0,1,target,26,0,decode,87,90
11686,218,7,4,"blk.0.ffn_down_exps.weight",20,321,921600,295833600,921600,0,1,target,26,0,decode,87,90
11687,218,7,4,"blk.0.ffn_down_exps.weight",20,329,921600,303206400,921600,0,1,target,26,0,decode,87,90
11688,218,7,4,"blk.0.ffn_down_exps.weight",20,342,921600,315187200,921600,0,1,target,26,0,decode,87,90
11689,218,7,4,"blk.0.ffn_down_exps.weight",20,384,921600,353894400,921600,0,1,target,26,0,decode,87,90
11690,218,7,4,"blk.0.ffn_down_exps.weight",20,393,921600,362188800,921600,0,1,target,26,0,decode,87,90
11691,218,7,4,"blk.0.ffn_down_exps.weight",20,411,921600,378777600,921600,0,1,target,26,0,decode,87,90
11692,218,7,4,"blk.0.ffn_down_exps.weight",20,426,921600,392601600,921600,0,1,target,26,0,decode,87,90
11693,218,7,4,"blk.0.ffn_down_exps.weight",20,430,921600,396288000,921600,0,1,target,26,0,decode,87,90
11694,218,7,4,"blk.0.ffn_down_exps.weight",20,470,921600,433152000,921600,0,1,target,26,0,decode,87,90
11695,218,7,4,"blk.0.ffn_down_exps.weight",20,485,921600,446976000,921600,0,1,target,26,0,decode,87,90
11696,218,7,4,"blk.0.ffn_down_exps.weight",20,508,921600,468172800,921600,0,1,target,26,0,decode,87,90
11697,219,7,4,"blk.1.ffn_up_exps.weight",21,3,704000,2112000,704000,0,1,target,26,0,decode,87,90
11698,219,7,4,"blk.1.ffn_up_exps.weight",21,19,704000,13376000,704000,0,1,target,26,0,decode,87,90
11699,219,7,4,"blk.1.ffn_up_exps.weight",21,29,704000,20416000,704000,0,1,target,26,0,decode,87,90
11700,219,7,4,"blk.1.ffn_up_exps.weight",21,57,704000,40128000,704000,0,1,target,26,0,decode,87,90
11701,219,7,4,"blk.1.ffn_up_exps.weight",21,60,704000,42240000,704000,0,1,target,26,0,decode,87,90
11702,219,7,4,"blk.1.ffn_up_exps.weight",21,76,704000,53504000,704000,0,1,target,26,0,decode,87,90
11703,219,7,4,"blk.1.ffn_up_exps.weight",21,95,704000,66880000,704000,0,1,target,26,0,decode,87,90
11704,219,7,4,"blk.1.ffn_up_exps.weight",21,125,704000,88000000,704000,0,1,target,26,0,decode,87,90
11705,219,7,4,"blk.1.ffn_up_exps.weight",21,128,704000,90112000,704000,0,1,target,26,0,decode,87,90
11706,219,7,4,"blk.1.ffn_up_exps.weight",21,130,704000,91520000,704000,0,1,target,26,0,decode,87,90
11707,219,7,4,"blk.1.ffn_up_exps.weight",21,157,704000,110528000,704000,0,1,target,26,0,decode,87,90
11708,219,7,4,"blk.1.ffn_up_exps.weight",21,164,704000,115456000,704000,0,1,target,26,0,decode,87,90
11709,219,7,4,"blk.1.ffn_up_exps.weight",21,166,704000,116864000,704000,0,1,target,26,0,decode,87,90
11710,219,7,4,"blk.1.ffn_up_exps.weight",21,175,704000,123200000,704000,0,1,target,26,0,decode,87,90
11711,219,7,4,"blk.1.ffn_up_exps.weight",21,189,704000,133056000,704000,0,1,target,26,0,decode,87,90
11712,219,7,4,"blk.1.ffn_up_exps.weight",21,195,704000,137280000,704000,0,1,target,26,0,decode,87,90
11713,219,7,4,"blk.1.ffn_up_exps.weight",21,203,704000,142912000,704000,0,1,target,26,0,decode,87,90
11714,219,7,4,"blk.1.ffn_up_exps.weight",21,224,704000,157696000,704000,0,1,target,26,0,decode,87,90
11715,219,7,4,"blk.1.ffn_up_exps.weight",21,225,704000,158400000,704000,0,1,target,26,0,decode,87,90
11716,219,7,4,"blk.1.ffn_up_exps.weight",21,230,704000,161920000,704000,0,1,target,26,0,decode,87,90
11717,219,7,4,"blk.1.ffn_up_exps.weight",21,268,704000,188672000,704000,0,1,target,26,0,decode,87,90
11718,219,7,4,"blk.1.ffn_up_exps.weight",21,276,704000,194304000,704000,0,1,target,26,0,decode,87,90
11719,219,7,4,"blk.1.ffn_up_exps.weight",21,316,704000,222464000,704000,0,1,target,26,0,decode,87,90
11720,219,7,4,"blk.1.ffn_up_exps.weight",21,320,704000,225280000,704000,0,1,target,26,0,decode,87,90
11721,219,7,4,"blk.1.ffn_up_exps.weight",21,349,704000,245696000,704000,0,1,target,26,0,decode,87,90
11722,219,7,4,"blk.1.ffn_up_exps.weight",21,383,704000,269632000,704000,0,1,target,26,0,decode,87,90
11723,219,7,4,"blk.1.ffn_up_exps.weight",21,389,704000,273856000,704000,0,1,target,26,0,decode,87,90
11724,219,7,4,"blk.1.ffn_up_exps.weight",21,410,704000,288640000,704000,0,1,target,26,0,decode,87,90
11725,219,7,4,"blk.1.ffn_up_exps.weight",21,415,704000,292160000,704000,0,1,target,26,0,decode,87,90
11726,219,7,4,"blk.1.ffn_up_exps.weight",21,423,704000,297792000,704000,0,1,target,26,0,decode,87,90
11727,219,7,4,"blk.1.ffn_up_exps.weight",21,440,704000,309760000,704000,0,1,target,26,0,decode,87,90
11728,219,7,4,"blk.1.ffn_up_exps.weight",21,445,704000,313280000,704000,0,1,target,26,0,decode,87,90
11729,219,7,4,"blk.1.ffn_up_exps.weight",21,482,704000,339328000,704000,0,1,target,26,0,decode,87,90
11730,220,7,4,"blk.1.ffn_gate_exps.weight",21,3,704000,2112000,704000,0,1,target,26,0,decode,87,90
11731,220,7,4,"blk.1.ffn_gate_exps.weight",21,19,704000,13376000,704000,0,1,target,26,0,decode,87,90
11732,220,7,4,"blk.1.ffn_gate_exps.weight",21,29,704000,20416000,704000,0,1,target,26,0,decode,87,90
11733,220,7,4,"blk.1.ffn_gate_exps.weight",21,57,704000,40128000,704000,0,1,target,26,0,decode,87,90
11734,220,7,4,"blk.1.ffn_gate_exps.weight",21,60,704000,42240000,704000,0,1,target,26,0,decode,87,90
11735,220,7,4,"blk.1.ffn_gate_exps.weight",21,76,704000,53504000,704000,0,1,target,26,0,decode,87,90
11736,220,7,4,"blk.1.ffn_gate_exps.weight",21,95,704000,66880000,704000,0,1,target,26,0,decode,87,90
11737,220,7,4,"blk.1.ffn_gate_exps.weight",21,125,704000,88000000,704000,0,1,target,26,0,decode,87,90
11738,220,7,4,"blk.1.ffn_gate_exps.weight",21,128,704000,90112000,704000,0,1,target,26,0,decode,87,90
11739,220,7,4,"blk.1.ffn_gate_exps.weight",21,130,704000,91520000,704000,0,1,target,26,0,decode,87,90
11740,220,7,4,"blk.1.ffn_gate_exps.weight",21,157,704000,110528000,704000,0,1,target,26,0,decode,87,90
11741,220,7,4,"blk.1.ffn_gate_exps.weight",21,164,704000,115456000,704000,0,1,target,26,0,decode,87,90
11742,220,7,4,"blk.1.ffn_gate_exps.weight",21,166,704000,116864000,704000,0,1,target,26,0,decode,87,90
11743,220,7,4,"blk.1.ffn_gate_exps.weight",21,175,704000,123200000,704000,0,1,target,26,0,decode,87,90
11744,220,7,4,"blk.1.ffn_gate_exps.weight",21,189,704000,133056000,704000,0,1,target,26,0,decode,87,90
11745,220,7,4,"blk.1.ffn_gate_exps.weight",21,195,704000,137280000,704000,0,1,target,26,0,decode,87,90
11746,220,7,4,"blk.1.ffn_gate_exps.weight",21,203,704000,142912000,704000,0,1,target,26,0,decode,87,90
11747,220,7,4,"blk.1.ffn_gate_exps.weight",21,224,704000,157696000,704000,0,1,target,26,0,decode,87,90
11748,220,7,4,"blk.1.ffn_gate_exps.weight",21,225,704000,158400000,704000,0,1,target,26,0,decode,87,90
11749,220,7,4,"blk.1.ffn_gate_exps.weight",21,230,704000,161920000,704000,0,1,target,26,0,decode,87,90
11750,220,7,4,"blk.1.ffn_gate_exps.weight",21,268,704000,188672000,704000,0,1,target,26,0,decode,87,90
11751,220,7,4,"blk.1.ffn_gate_exps.weight",21,276,704000,194304000,704000,0,1,target,26,0,decode,87,90
11752,220,7,4,"blk.1.ffn_gate_exps.weight",21,316,704000,222464000,704000,0,1,target,26,0,decode,87,90
11753,220,7,4,"blk.1.ffn_gate_exps.weight",21,320,704000,225280000,704000,0,1,target,26,0,decode,87,90
11754,220,7,4,"blk.1.ffn_gate_exps.weight",21,349,704000,245696000,704000,0,1,target,26,0,decode,87,90
11755,220,7,4,"blk.1.ffn_gate_exps.weight",21,383,704000,269632000,704000,0,1,target,26,0,decode,87,90
11756,220,7,4,"blk.1.ffn_gate_exps.weight",21,389,704000,273856000,704000,0,1,target,26,0,decode,87,90
11757,220,7,4,"blk.1.ffn_gate_exps.weight",21,410,704000,288640000,704000,0,1,target,26,0,decode,87,90
11758,220,7,4,"blk.1.ffn_gate_exps.weight",21,415,704000,292160000,704000,0,1,target,26,0,decode,87,90
11759,220,7,4,"blk.1.ffn_gate_exps.weight",21,423,704000,297792000,704000,0,1,target,26,0,decode,87,90
11760,220,7,4,"blk.1.ffn_gate_exps.weight",21,440,704000,309760000,704000,0,1,target,26,0,decode,87,90
11761,220,7,4,"blk.1.ffn_gate_exps.weight",21,445,704000,313280000,704000,0,1,target,26,0,decode,87,90
11762,220,7,4,"blk.1.ffn_gate_exps.weight",21,482,704000,339328000,704000,0,1,target,26,0,decode,87,90
11763,221,7,4,"blk.1.ffn_down_exps.weight",20,3,921600,2764800,921600,0,1,target,26,0,decode,87,90
11764,221,7,4,"blk.1.ffn_down_exps.weight",20,19,921600,17510400,921600,0,1,target,26,0,decode,87,90
11765,221,7,4,"blk.1.ffn_down_exps.weight",20,29,921600,26726400,921600,0,1,target,26,0,decode,87,90
11766,221,7,4,"blk.1.ffn_down_exps.weight",20,57,921600,52531200,921600,0,1,target,26,0,decode,87,90
11767,221,7,4,"blk.1.ffn_down_exps.weight",20,60,921600,55296000,921600,0,1,target,26,0,decode,87,90
11768,221,7,4,"blk.1.ffn_down_exps.weight",20,76,921600,70041600,921600,0,1,target,26,0,decode,87,90
11769,221,7,4,"blk.1.ffn_down_exps.weight",20,95,921600,87552000,921600,0,1,target,26,0,decode,87,90
11770,221,7,4,"blk.1.ffn_down_exps.weight",20,125,921600,115200000,921600,0,1,target,26,0,decode,87,90
11771,221,7,4,"blk.1.ffn_down_exps.weight",20,128,921600,117964800,921600,0,1,target,26,0,decode,87,90
11772,221,7,4,"blk.1.ffn_down_exps.weight",20,130,921600,119808000,921600,0,1,target,26,0,decode,87,90
11773,221,7,4,"blk.1.ffn_down_exps.weight",20,157,921600,144691200,921600,0,1,target,26,0,decode,87,90
11774,221,7,4,"blk.1.ffn_down_exps.weight",20,164,921600,151142400,921600,0,1,target,26,0,decode,87,90
11775,221,7,4,"blk.1.ffn_down_exps.weight",20,166,921600,152985600,921600,0,1,target,26,0,decode,87,90
11776,221,7,4,"blk.1.ffn_down_exps.weight",20,175,921600,161280000,921600,0,1,target,26,0,decode,87,90
11777,221,7,4,"blk.1.ffn_down_exps.weight",20,189,921600,174182400,921600,0,1,target,26,0,decode,87,90
11778,221,7,4,"blk.1.ffn_down_exps.weight",20,195,921600,179712000,921600,0,1,target,26,0,decode,87,90
11779,221,7,4,"blk.1.ffn_down_exps.weight",20,203,921600,187084800,921600,0,1,target,26,0,decode,87,90
11780,221,7,4,"blk.1.ffn_down_exps.weight",20,224,921600,206438400,921600,0,1,target,26,0,decode,87,90
11781,221,7,4,"blk.1.ffn_down_exps.weight",20,225,921600,207360000,921600,0,1,target,26,0,decode,87,90
11782,221,7,4,"blk.1.ffn_down_exps.weight",20,230,921600,211968000,921600,0,1,target,26,0,decode,87,90
11783,221,7,4,"blk.1.ffn_down_exps.weight",20,268,921600,246988800,921600,0,1,target,26,0,decode,87,90
11784,221,7,4,"blk.1.ffn_down_exps.weight",20,276,921600,254361600,921600,0,1,target,26,0,decode,87,90
11785,221,7,4,"blk.1.ffn_down_exps.weight",20,316,921600,291225600,921600,0,1,target,26,0,decode,87,90
11786,221,7,4,"blk.1.ffn_down_exps.weight",20,320,921600,294912000,921600,0,1,target,26,0,decode,87,90
11787,221,7,4,"blk.1.ffn_down_exps.weight",20,349,921600,321638400,921600,0,1,target,26,0,decode,87,90
11788,221,7,4,"blk.1.ffn_down_exps.weight",20,383,921600,352972800,921600,0,1,target,26,0,decode,87,90
11789,221,7,4,"blk.1.ffn_down_exps.weight",20,389,921600,358502400,921600,0,1,target,26,0,decode,87,90
11790,221,7,4,"blk.1.ffn_down_exps.weight",20,410,921600,377856000,921600,0,1,target,26,0,decode,87,90
11791,221,7,4,"blk.1.ffn_down_exps.weight",20,415,921600,382464000,921600,0,1,target,26,0,decode,87,90
11792,221,7,4,"blk.1.ffn_down_exps.weight",20,423,921600,389836800,921600,0,1,target,26,0,decode,87,90
11793,221,7,4,"blk.1.ffn_down_exps.weight",20,440,921600,405504000,921600,0,1,target,26,0,decode,87,90
11794,221,7,4,"blk.1.ffn_down_exps.weight",20,445,921600,410112000,921600,0,1,target,26,0,decode,87,90
11795,221,7,4,"blk.1.ffn_down_exps.weight",20,482,921600,444211200,921600,0,1,target,26,0,decode,87,90
11796,222,7,4,"blk.2.ffn_up_exps.weight",21,12,704000,8448000,704000,0,1,target,26,0,decode,87,90
11797,222,7,4,"blk.2.ffn_up_exps.weight",21,74,704000,52096000,704000,0,1,target,26,0,decode,87,90
11798,222,7,4,"blk.2.ffn_up_exps.weight",21,84,704000,59136000,704000,0,1,target,26,0,decode,87,90
11799,222,7,4,"blk.2.ffn_up_exps.weight",21,97,704000,68288000,704000,0,1,target,26,0,decode,87,90
11800,222,7,4,"blk.2.ffn_up_exps.weight",21,109,704000,76736000,704000,0,1,target,26,0,decode,87,90
11801,222,7,4,"blk.2.ffn_up_exps.weight",21,137,704000,96448000,704000,0,1,target,26,0,decode,87,90
11802,222,7,4,"blk.2.ffn_up_exps.weight",21,185,704000,130240000,704000,0,1,target,26,0,decode,87,90
11803,222,7,4,"blk.2.ffn_up_exps.weight",21,209,704000,147136000,704000,0,1,target,26,0,decode,87,90
11804,222,7,4,"blk.2.ffn_up_exps.weight",21,211,704000,148544000,704000,0,1,target,26,0,decode,87,90
11805,222,7,4,"blk.2.ffn_up_exps.weight",21,215,704000,151360000,704000,0,1,target,26,0,decode,87,90
11806,222,7,4,"blk.2.ffn_up_exps.weight",21,237,704000,166848000,704000,0,1,target,26,0,decode,87,90
11807,222,7,4,"blk.2.ffn_up_exps.weight",21,249,704000,175296000,704000,0,1,target,26,0,decode,87,90
11808,222,7,4,"blk.2.ffn_up_exps.weight",21,255,704000,179520000,704000,0,1,target,26,0,decode,87,90
11809,222,7,4,"blk.2.ffn_up_exps.weight",21,257,704000,180928000,704000,0,1,target,26,0,decode,87,90
11810,222,7,4,"blk.2.ffn_up_exps.weight",21,286,704000,201344000,704000,0,1,target,26,0,decode,87,90
11811,222,7,4,"blk.2.ffn_up_exps.weight",21,303,704000,213312000,704000,0,1,target,26,0,decode,87,90
11812,222,7,4,"blk.2.ffn_up_exps.weight",21,305,704000,214720000,704000,0,1,target,26,0,decode,87,90
11813,222,7,4,"blk.2.ffn_up_exps.weight",21,310,704000,218240000,704000,0,1,target,26,0,decode,87,90
11814,222,7,4,"blk.2.ffn_up_exps.weight",21,338,704000,237952000,704000,0,1,target,26,0,decode,87,90
11815,222,7,4,"blk.2.ffn_up_exps.weight",21,339,704000,238656000,704000,0,1,target,26,0,decode,87,90
11816,222,7,4,"blk.2.ffn_up_exps.weight",21,351,704000,247104000,704000,0,1,target,26,0,decode,87,90
11817,222,7,4,"blk.2.ffn_up_exps.weight",21,370,704000,260480000,704000,0,1,target,26,0,decode,87,90
11818,222,7,4,"blk.2.ffn_up_exps.weight",21,393,704000,276672000,704000,0,1,target,26,0,decode,87,90
11819,222,7,4,"blk.2.ffn_up_exps.weight",21,399,704000,280896000,704000,0,1,target,26,0,decode,87,90
11820,222,7,4,"blk.2.ffn_up_exps.weight",21,403,704000,283712000,704000,0,1,target,26,0,decode,87,90
11821,222,7,4,"blk.2.ffn_up_exps.weight",21,432,704000,304128000,704000,0,1,target,26,0,decode,87,90
11822,222,7,4,"blk.2.ffn_up_exps.weight",21,436,704000,306944000,704000,0,1,target,26,0,decode,87,90
11823,222,7,4,"blk.2.ffn_up_exps.weight",21,437,704000,307648000,704000,0,1,target,26,0,decode,87,90
11824,222,7,4,"blk.2.ffn_up_exps.weight",21,469,704000,330176000,704000,0,1,target,26,0,decode,87,90
11825,222,7,4,"blk.2.ffn_up_exps.weight",21,490,704000,344960000,704000,0,1,target,26,0,decode,87,90
11826,222,7,4,"blk.2.ffn_up_exps.weight",21,495,704000,348480000,704000,0,1,target,26,0,decode,87,90
11827,222,7,4,"blk.2.ffn_up_exps.weight",21,497,704000,349888000,704000,0,1,target,26,0,decode,87,90
11828,223,7,4,"blk.2.ffn_gate_exps.weight",21,12,704000,8448000,704000,0,1,target,26,0,decode,87,90
11829,223,7,4,"blk.2.ffn_gate_exps.weight",21,74,704000,52096000,704000,0,1,target,26,0,decode,87,90
11830,223,7,4,"blk.2.ffn_gate_exps.weight",21,84,704000,59136000,704000,0,1,target,26,0,decode,87,90
11831,223,7,4,"blk.2.ffn_gate_exps.weight",21,97,704000,68288000,704000,0,1,target,26,0,decode,87,90
11832,223,7,4,"blk.2.ffn_gate_exps.weight",21,109,704000,76736000,704000,0,1,target,26,0,decode,87,90
11833,223,7,4,"blk.2.ffn_gate_exps.weight",21,137,704000,96448000,704000,0,1,target,26,0,decode,87,90
11834,223,7,4,"blk.2.ffn_gate_exps.weight",21,185,704000,130240000,704000,0,1,target,26,0,decode,87,90
11835,223,7,4,"blk.2.ffn_gate_exps.weight",21,209,704000,147136000,704000,0,1,target,26,0,decode,87,90
11836,223,7,4,"blk.2.ffn_gate_exps.weight",21,211,704000,148544000,704000,0,1,target,26,0,decode,87,90
11837,223,7,4,"blk.2.ffn_gate_exps.weight",21,215,704000,151360000,704000,0,1,target,26,0,decode,87,90
11838,223,7,4,"blk.2.ffn_gate_exps.weight",21,237,704000,166848000,704000,0,1,target,26,0,decode,87,90
11839,223,7,4,"blk.2.ffn_gate_exps.weight",21,249,704000,175296000,704000,0,1,target,26,0,decode,87,90
11840,223,7,4,"blk.2.ffn_gate_exps.weight",21,255,704000,179520000,704000,0,1,target,26,0,decode,87,90
11841,223,7,4,"blk.2.ffn_gate_exps.weight",21,257,704000,180928000,704000,0,1,target,26,0,decode,87,90
11842,223,7,4,"blk.2.ffn_gate_exps.weight",21,286,704000,201344000,704000,0,1,target,26,0,decode,87,90
11843,223,7,4,"blk.2.ffn_gate_exps.weight",21,303,704000,213312000,704000,0,1,target,26,0,decode,87,90
11844,223,7,4,"blk.2.ffn_gate_exps.weight",21,305,704000,214720000,704000,0,1,target,26,0,decode,87,90
11845,223,7,4,"blk.2.ffn_gate_exps.weight",21,310,704000,218240000,704000,0,1,target,26,0,decode,87,90
11846,223,7,4,"blk.2.ffn_gate_exps.weight",21,338,704000,237952000,704000,0,1,target,26,0,decode,87,90
11847,223,7,4,"blk.2.ffn_gate_exps.weight",21,339,704000,238656000,704000,0,1,target,26,0,decode,87,90
11848,223,7,4,"blk.2.ffn_gate_exps.weight",21,351,704000,247104000,704000,0,1,target,26,0,decode,87,90
11849,223,7,4,"blk.2.ffn_gate_exps.weight",21,370,704000,260480000,704000,0,1,target,26,0,decode,87,90
11850,223,7,4,"blk.2.ffn_gate_exps.weight",21,393,704000,276672000,704000,0,1,target,26,0,decode,87,90
11851,223,7,4,"blk.2.ffn_gate_exps.weight",21,399,704000,280896000,704000,0,1,target,26,0,decode,87,90
11852,223,7,4,"blk.2.ffn_gate_exps.weight",21,403,704000,283712000,704000,0,1,target,26,0,decode,87,90
11853,223,7,4,"blk.2.ffn_gate_exps.weight",21,432,704000,304128000,704000,0,1,target,26,0,decode,87,90
11854,223,7,4,"blk.2.ffn_gate_exps.weight",21,436,704000,306944000,704000,0,1,target,26,0,decode,87,90
11855,223,7,4,"blk.2.ffn_gate_exps.weight",21,437,704000,307648000,704000,0,1,target,26,0,decode,87,90
11856,223,7,4,"blk.2.ffn_gate_exps.weight",21,469,704000,330176000,704000,0,1,target,26,0,decode,87,90
11857,223,7,4,"blk.2.ffn_gate_exps.weight",21,490,704000,344960000,704000,0,1,target,26,0,decode,87,90
11858,223,7,4,"blk.2.ffn_gate_exps.weight",21,495,704000,348480000,704000,0,1,target,26,0,decode,87,90
11859,223,7,4,"blk.2.ffn_gate_exps.weight",21,497,704000,349888000,704000,0,1,target,26,0,decode,87,90
11860,224,7,4,"blk.2.ffn_down_exps.weight",20,12,921600,11059200,921600,0,1,target,26,0,decode,87,90
11861,224,7,4,"blk.2.ffn_down_exps.weight",20,74,921600,68198400,921600,0,1,target,26,0,decode,87,90
11862,224,7,4,"blk.2.ffn_down_exps.weight",20,84,921600,77414400,921600,0,1,target,26,0,decode,87,90
11863,224,7,4,"blk.2.ffn_down_exps.weight",20,97,921600,89395200,921600,0,1,target,26,0,decode,87,90
11864,224,7,4,"blk.2.ffn_down_exps.weight",20,109,921600,100454400,921600,0,1,target,26,0,decode,87,90
11865,224,7,4,"blk.2.ffn_down_exps.weight",20,137,921600,126259200,921600,0,1,target,26,0,decode,87,90
11866,224,7,4,"blk.2.ffn_down_exps.weight",20,185,921600,170496000,921600,0,1,target,26,0,decode,87,90
11867,224,7,4,"blk.2.ffn_down_exps.weight",20,209,921600,192614400,921600,0,1,target,26,0,decode,87,90
11868,224,7,4,"blk.2.ffn_down_exps.weight",20,211,921600,194457600,921600,0,1,target,26,0,decode,87,90
11869,224,7,4,"blk.2.ffn_down_exps.weight",20,215,921600,198144000,921600,0,1,target,26,0,decode,87,90
11870,224,7,4,"blk.2.ffn_down_exps.weight",20,237,921600,218419200,921600,0,1,target,26,0,decode,87,90
11871,224,7,4,"blk.2.ffn_down_exps.weight",20,249,921600,229478400,921600,0,1,target,26,0,decode,87,90
11872,224,7,4,"blk.2.ffn_down_exps.weight",20,255,921600,235008000,921600,0,1,target,26,0,decode,87,90
11873,224,7,4,"blk.2.ffn_down_exps.weight",20,257,921600,236851200,921600,0,1,target,26,0,decode,87,90
11874,224,7,4,"blk.2.ffn_down_exps.weight",20,286,921600,263577600,921600,0,1,target,26,0,decode,87,90
11875,224,7,4,"blk.2.ffn_down_exps.weight",20,303,921600,279244800,921600,0,1,target,26,0,decode,87,90
11876,224,7,4,"blk.2.ffn_down_exps.weight",20,305,921600,281088000,921600,0,1,target,26,0,decode,87,90
11877,224,7,4,"blk.2.ffn_down_exps.weight",20,310,921600,285696000,921600,0,1,target,26,0,decode,87,90
11878,224,7,4,"blk.2.ffn_down_exps.weight",20,338,921600,311500800,921600,0,1,target,26,0,decode,87,90
11879,224,7,4,"blk.2.ffn_down_exps.weight",20,339,921600,312422400,921600,0,1,target,26,0,decode,87,90
11880,224,7,4,"blk.2.ffn_down_exps.weight",20,351,921600,323481600,921600,0,1,target,26,0,decode,87,90
11881,224,7,4,"blk.2.ffn_down_exps.weight",20,370,921600,340992000,921600,0,1,target,26,0,decode,87,90
11882,224,7,4,"blk.2.ffn_down_exps.weight",20,393,921600,362188800,921600,0,1,target,26,0,decode,87,90
11883,224,7,4,"blk.2.ffn_down_exps.weight",20,399,921600,367718400,921600,0,1,target,26,0,decode,87,90
11884,224,7,4,"blk.2.ffn_down_exps.weight",20,403,921600,371404800,921600,0,1,target,26,0,decode,87,90
11885,224,7,4,"blk.2.ffn_down_exps.weight",20,432,921600,398131200,921600,0,1,target,26,0,decode,87,90
11886,224,7,4,"blk.2.ffn_down_exps.weight",20,436,921600,401817600,921600,0,1,target,26,0,decode,87,90
11887,224,7,4,"blk.2.ffn_down_exps.weight",20,437,921600,402739200,921600,0,1,target,26,0,decode,87,90
